time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction,train/value_loss,train/learning_rate,train/clip_range,train/entropy_loss
3401,151.23,158.15,1015808,298,62,0.9898054599761963,-0.005214705962862354,0.034815498,610,0.32152485847473145,0.2041015625,2.1799802611814814,0.0003,0.2,-0.6748909973772242
3459,149.65,146.36,1032192,298,63,0.9897314794361591,-0.003305401223951776,0.033560388,620,0.3400943875312805,0.198382568359375,2.013348027324537,0.0003,0.2,-0.6668239415506833
3513,144.1675,134.62,1048576,298,64,0.9906637175008655,-0.0016804344963020413,0.03351281,630,0.5810871720314026,0.201092529296875,2.2775391051196494,0.0003,0.2,-0.6604401880409568
3566,146.89,156.6,1064960,298,65,0.9865818740800023,-0.003414503808471636,0.03900569,640,0.635952353477478,0.22130126953125,3.1144807100645266,0.0003,0.2,-0.6948973819613457
3621,149.2675,164.04,1081344,298,66,0.9890018822625279,-0.0033129376728538774,0.031168068,650,0.32454171776771545,0.203521728515625,2.239064929622691,0.0003,0.2,-0.7126847621751949
3675,147.77,160.97,1097728,298,67,0.989417334087193,-0.0021710564344175507,0.033623386,660,0.31805887818336487,0.2046630859375,2.075081108312588,0.0003,0.2,-0.7493610028759576
3728,148.8625,160.46,1114112,298,68,0.98916822578758,-0.0038048808552048285,0.033380646,670,0.2144029587507248,0.223394775390625,2.1090932823019104,0.0003,0.2,-0.7818256828933954
3778,150.6625,152.55,1130496,299,69,0.9873401895165443,-0.005232118262574659,0.03489829,680,0.436481773853302,0.2211181640625,2.5852915019961076,0.0003,0.2,-0.755983695294708
3831,150.7525,155.45,1146880,299,70,0.989024193957448,-0.002732321527219028,0.03439813,690,0.3624916970729828,0.21363525390625,2.1755478830076753,0.0003,0.2,-0.6903718741377816
3885,151.20063708,146.6,1163264,299,71,0.9899148102849722,-0.002010214807341981,0.033110335,700,0.4621095657348633,0.213385009765625,1.9706024448329118,0.0003,0.2,-0.7095005602459423
3941,153.27063708,150.61,1179648,299,72,0.9903338700532913,-0.004581763512578618,0.042360432,710,0.4967811107635498,0.229388427734375,2.332700721931178,0.0003,0.2,-0.7325818684417754
3994,154.32,152.76,1196032,299,73,0.988210498355329,0.00020198338042973774,0.042131737,720,0.4283809959888458,0.239190673828125,2.647589200211223,0.0003,0.2,-0.7319668477633968
