time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/value_loss,train/n_updates
11954,1339.3,-62.93209999999999,297,217,3555328,0.4689487814903259,0.2,0.020545743,-0.005420443848379364,0.1188482940196991,0.0003,-0.43180033618118613,0.10826416015625,1.766693971013592,2160
12011,1361.8,-63.10699999999999,297,218,3571712,0.5243952870368958,0.2,0.025612907,-0.011988387275232526,0.06448669731616974,0.0003,-0.5122634064289742,0.14864501953125,1.7837852221797221,2170
12064,1361.8,-63.10699999999999,297,219,3588096,0.6628784537315369,0.2,0.02055759,-0.008312216952981543,2.5485193729400635,0.0003,-0.34859005336184057,0.0933349609375,1.7732502461061812,2180
12113,2055.88,-70.0979,297,220,3604480,0.9110263884067535,0.2,0.055764236,-0.031223656528709398,-0.041821397840976715,0.0003,-0.39147969261975957,0.333087158203125,0.13839162938966182,2190
12167,2057.1,-70.1101,297,221,3620864,0.38651013374328613,0.2,0.032541595,-0.010162161167500017,0.2697320580482483,0.0003,-0.5391211604932323,0.157452392578125,1.9968706097439282,2200
12219,1697.81,-66.46710000000002,297,222,3637248,0.5493925213813782,0.2,0.03694676,-0.01155627035350335,0.2472747415304184,0.0003,-0.39375623292289674,0.112457275390625,1.6604609919515496,2210
12268,1705.34,-66.5424,297,223,3653632,0.5517382025718689,0.2,0.02643611,-0.008926005314970098,0.4716912806034088,0.0003,-0.48304117483785375,0.131268310546875,2.042122371084406,2220
12321,1620.03,-65.7394,297,224,3670016,0.7189075648784637,0.2,0.07280369,-0.02564705496406532,0.09141431748867035,0.0003,-0.3051676738919923,0.26314697265625,0.43986761393625784,2230
12375,1598.68,-65.52590000000001,297,225,3686400,0.4625450372695923,0.2,0.023771388,-0.010247438992155366,0.09523823857307434,0.0003,-0.523916308407206,0.125140380859375,2.464945425277983,2240
12428,1568.32,-65.3726,297,226,3702784,0.7050308883190155,0.2,0.021103565,-0.010511943258279643,0.031259067356586456,0.0003,-0.3871697566704825,0.097259521484375,1.0524284555227497,2250
12478,1879.88,-68.68860000000001,298,227,3719168,0.8093920797109604,0.2,0.10135836,-0.010360937331097376,-0.03427555412054062,0.0003,-0.3986097032640828,0.217181396484375,0.45599982306002856,2260
12531,1892.49,-68.81470000000002,298,228,3735552,0.7627390623092651,0.2,0.016259193,-0.007026410813523398,0.46757492423057556,0.0003,-0.6396585499285721,0.118780517578125,2.7833442142640705,2270
12584,1788.07,-67.72040000000001,298,229,3751936,0.9004568830132484,0.2,0.067584306,-0.030241186621424276,-0.0005035474896430969,0.0003,-0.5069185158296022,0.33453369140625,0.3378578142743208,2280
12639,1595.75,-65.7471,298,230,3768320,0.7518651932477951,0.2,0.04542852,-0.011359433177858591,0.06727728247642517,0.0003,-0.40340338431415146,0.12706298828125,1.04329712211038,2290
12691,1496.95,-64.8092,298,231,3784704,0.6241675913333893,0.2,0.04130867,-0.016082111417745182,0.4292157292366028,0.0003,-0.4701448157429695,0.205010986328125,1.2466912524134386,2300
12743,1555.28,-65.4426,298,232,3801088,0.5297579765319824,0.2,0.030009288,-0.013416816370590823,0.32268035411834717,0.0003,-0.599789649003651,0.14288330078125,2.6198453165387035,2310
12792,1592.92,-65.7689,298,233,3817472,0.6893275082111359,0.2,0.03499061,-0.011330150181493082,0.28851768374443054,0.0003,-0.5621562091750093,0.15166015625,1.7753828668151983,2320
12844,1524.88,-65.0885,298,234,3833856,0.7280549705028534,0.2,0.025557024,-0.009057381502134376,3.2254981994628906,0.0003,-0.6595237026340328,0.13297119140625,2.397497551495326,2330
12893,1739.35,-67.2332,298,235,3850240,0.6840451955795288,0.2,0.026551113,-0.006756689321082377,0.4150681495666504,0.0003,-0.5072417120914906,0.1278564453125,1.2549285305460216,2340
12942,1912.59,-68.96559999999998,298,236,3866624,0.8075646907091141,0.2,0.063179284,-0.019069993561060983,0.013793043792247772,0.0003,-0.42452156160143206,0.258172607421875,0.5102968857689121,2350
12989,1739.49,-67.2346,298,237,3883008,0.5810772180557251,0.2,0.03634812,-0.01408283163291344,0.575584888458252,0.0003,-0.47268795801792296,0.159320068359375,1.6908677755680401,2360
13041,1878.06,-68.6203,299,238,3899392,0.8129347115755081,0.2,0.03496966,-0.014761839636412333,0.1219099909067154,0.0003,-0.4533143155334983,0.25704345703125,0.324463306353573,2370
13094,1993.69,-69.7766,299,239,3915776,0.7282299697399139,0.2,0.11356907,-0.0019112622414468206,-0.01414903998374939,0.0003,-0.4138921179168392,0.374517822265625,0.1963617787034309,2380
13152,2115.21,-70.9918,298,240,3932160,0.3407830595970154,0.2,0.031547967,-0.010164711750439892,0.09769276529550552,0.0003,-0.4485733286011964,0.12747802734375,0.7015842147939111,2390
13203,2117.39,-71.0136,299,241,3948544,0.6112890839576721,0.2,0.030691296,-0.006178693189758633,0.06808095425367355,0.0003,-0.30080253041523974,0.128399658203125,0.7903791524065127,2400
13260,1945.37,-69.3936,299,242,3964928,0.7446929514408112,0.2,0.0786514,-0.0038031096784834515,-0.038661058992147446,0.0003,-0.28962663529382554,0.342755126953125,0.050848055143649165,2410
13308,1928.93,-69.2292,299,243,3981312,0.27173328399658203,0.2,0.024904007,-0.005017280720494455,-0.00024098530411720276,0.0003,-0.19808652714127675,0.0789794921875,2.511896439726115,2420
13361,1870.52,-68.6451,299,244,3997696,0.5291821360588074,0.2,0.013504189,-0.010140933005641273,0.030127381905913353,0.0003,-0.13053536053776044,0.0475830078125,1.31332820608568,2430
13415,2169.32,-71.53290000000001,299,245,4014080,0.6500532329082489,0.2,0.031288598,-0.009963255370530532,0.05855157971382141,0.0003,-0.1988999857501767,0.107305908203125,1.2542122370701692,2440
13467,2162.66,-71.4663,299,246,4030464,0.7648385614156723,0.2,0.015378333,-0.007721016125651658,0.24615426361560822,0.0003,-0.363546792906709,0.08509521484375,2.4632256078126376,2450
13518,2173.65,-71.57619999999999,299,247,4046848,0.8008411079645157,0.2,0.037665945,-0.016875362381688318,0.1697910577058792,0.0003,-0.3382571161550004,0.2046630859375,0.9920136865297536,2460
13566,2264.02,-72.4799,299,248,4063232,0.7824345678091049,0.2,0.08906539,-0.006715519033241435,0.026182040572166443,0.0003,-0.3842899317038245,0.239581298828125,1.2766502757258422,2470
13616,2679.73,-76.68710000000002,299,249,4079616,0.8359193056821823,0.2,0.05473236,-0.005531699863240647,-0.007964041084051132,0.0003,-0.40066671684908217,0.2247314453125,1.2320827449933858,2480
13672,2669.37,-76.5835,299,250,4096000,0.6596778035163879,0.2,0.02121064,-0.008032670214015524,0.15771038830280304,0.0003,-0.4402578299923334,0.0845703125,2.128589812044811,2490
13717,2868.59,-78.5757,299,251,4112384,0.8604638576507568,0.2,0.053001,-0.010929316188958182,0.3020459711551666,0.0003,-0.33582592230814046,0.1645263671875,1.099129196877766,2500
13771,2785.88,-77.74860000000001,299,252,4128768,0.8848820403218269,0.2,0.07984466,-0.013627168263155909,0.07700065523386002,0.0003,-0.44820371131645514,0.26925048828125,1.6603554760469705,2510
13826,2608.06,-75.97039999999998,299,253,4145152,0.697660893201828,0.2,0.029533623,-0.01162436690501636,0.18657079339027405,0.0003,-0.6341016975231468,0.162982177734375,2.5887063694302923,2520
13882,2509.67,-74.9364,299,254,4161536,0.7132368385791779,0.2,0.0335248,-0.009514612440761993,0.1313333511352539,0.0003,-0.48836894378764556,0.149822998046875,1.4470165535603883,2530
13935,2509.89,-74.93860000000001,299,255,4177920,0.6659998297691345,0.2,0.033310935,-0.007398476701018808,0.6757399439811707,0.0003,-0.30404585536161904,0.136187744140625,1.7720291493096738,2540
13986,2585.99,-75.6996,299,256,4194304,0.9418927542865276,0.2,0.24838138,-0.017564356832190244,-0.02760125696659088,0.0003,-0.46722791314095957,0.4899169921875,0.19451653673932015,2550
14046,2612.07,-75.9604,299,257,4210688,0.7775255739688873,0.2,0.044996083,-0.005150664465327281,0.09843280911445618,0.0003,-0.5308722506510094,0.16356201171875,1.9802190435890226,2560
14098,2190.1,-71.8409,299,258,4227072,0.7170060873031616,0.2,0.08997064,-0.010818151561943523,0.1689019799232483,0.0003,-0.5214545390685089,0.202178955078125,2.093298677970597,2570
14151,2106.8,-71.0079,299,259,4243456,0.5685547590255737,0.2,0.03457559,-0.00605285250221641,0.22304236888885498,0.0003,-0.43497291111852976,0.128692626953125,2.269158539743512,2580
14208,1950.75,-69.4474,299,260,4259840,0.4491526484489441,0.2,0.023461021,-0.00925719055794616,0.35233211517333984,0.0003,-0.4818240656983107,0.134326171875,2.222747810839792,2590
14257,1709.58,-67.03569999999999,299,261,4276224,0.6234837174415588,0.2,0.027309,-0.006774965526346932,0.3536480665206909,0.0003,-0.3516257668205071,0.10211181640625,0.9602547165326542,2600
14311,1042.67,-60.41670000000001,299,262,4292608,0.7104695439338684,0.2,0.05755037,-0.01943841319916828,-0.02979547530412674,0.0003,-0.515735129249515,0.275091552734375,0.7283517871444929,2610
14368,924.03,-59.23030000000001,299,263,4308992,0.28922611474990845,0.2,0.051617365,-0.000904748626271612,1.2119146585464478,0.0003,-0.714387142797932,0.230389404296875,6.724875026138034,2620
14430,946.02,-59.450199999999995,299,264,4325376,0.5369269847869873,0.2,0.034159496,-0.005809781362222566,1.6132484674453735,0.0003,-0.520224978053011,0.168408203125,3.042267308093142,2630
14490,959.66,-59.58659999999999,299,265,4341760,0.8390573263168335,0.2,0.050060686,-0.006756856146057544,0.18115495145320892,0.0003,-0.3430991351022385,0.113909912109375,1.5957945666719753,2640
14545,926.43,-59.25429999999999,299,266,4358144,0.8724491596221924,0.2,0.042270854,-0.009150613512792916,0.161872997879982,0.0003,-0.33463039204943923,0.130059814453125,1.1582571023522177,2650
14599,1151.35,-61.50349999999999,299,267,4374528,0.7060773968696594,0.2,0.047511913,-0.0217019777133828,0.08229376375675201,0.0003,-0.34256837870925666,0.2103515625,0.3959485141902405,2660
14650,1151.35,-61.50349999999999,299,268,4390912,0.5216917395591736,0.2,0.023214146,-0.01021766571138869,0.23271527886390686,0.0003,-0.36882350824889726,0.098602294921875,2.101621901084582,2670
14712,1334.21,-63.33209999999999,299,269,4407296,0.8944695889949799,0.2,0.15942878,0.005120091128992499,-0.033081524074077606,0.0003,-0.3802449802926276,0.268115234375,0.08452928761653311,2680
14762,1276.92,-62.75919999999999,299,270,4423680,0.5119182169437408,0.2,0.041002262,-0.008935645333258435,0.02369728684425354,0.0003,-0.41852550852345305,0.146771240234375,1.0957951794058318,2690
14813,1426.49,-64.25489999999999,299,271,4440064,0.146193265914917,0.2,0.030739937,-0.007854365718230838,0.07952116429805756,0.0003,-0.4069613110506907,0.131768798828125,0.7815521586571776,2700
14866,1411.72,-64.00699999999999,299,272,4456448,0.38324928283691406,0.2,0.0229007,-0.006072866126669396,3.1187407970428467,0.0003,-0.4164016313152388,0.117279052734375,1.3723820378876552,2710
14922,1458.06,-64.47039999999998,299,273,4472832,0.15241152048110962,0.2,0.026197959,-0.0038604656632742263,0.5543267130851746,0.0003,-0.43831731571117416,0.13563232421875,1.5358198589361565,2720
14978,1512.07,-65.0105,299,274,4489216,0.44114142656326294,0.2,0.031216124,-0.005748555591708282,2.563218832015991,0.0003,-0.3141438286344055,0.101953125,1.4422110003019042,2730
